#mapping_set_id: https://w3id.org/rdfc2im/mappings/ncbigene
#mapping_set_title: rdf-config ncbigene -> HumanMine (rdfc2im)
#mapping_set_description: 'Predicate-level mapping from the rdf-config model onto the InterMine model. Editable columns: object_id,
#  comment, ext_table, ext_status, ext_transform, ext_filter, ext_value, ext_required. ext_status is the operational switch
#  (sure/human/guess load; todo/drop/link do not).'
#license: https://creativecommons.org/publicdomain/zero/1.0/
#curie_map:
#  intermine: https://w3id.org/intermine/
#  rdfc2im: https://w3id.org/rdfc2im/
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#  sssom: https://w3id.org/sssom/
#  rdfs: http://www.w3.org/2000/01/rdf-schema#
#  dct: http://purl.org/dc/terms/
#  xsd: http://www.w3.org/2001/XMLSchema#
#  ncbigene: http://identifiers.org/ncbigene/
#  taxid: http://identifiers.org/taxonomy/
#  hgnc: http://identifiers.org/hgnc/
#  mim: http://identifiers.org/mim/
#  mirbase: http://identifiers.org/mirbase/
#  ensembl: http://identifiers.org/ensembl/
#  insdc: http://ddbj.nig.ac.jp/ontologies/nucleotide/
#  ncbio: https://dbcls.github.io/ncbigene-rdf/ontology.ttl#
#extension_definitions:
#- slot_name: ext_subject
#  property: rdfc2im:subject
#  type_hint: xsd:string
#- slot_name: ext_predicate
#  property: rdfc2im:predicate
#  type_hint: xsd:string
#- slot_name: ext_table
#  property: rdfc2im:table
#  type_hint: xsd:string
#- slot_name: ext_status
#  property: rdfc2im:status
#  type_hint: xsd:string
#- slot_name: ext_basis
#  property: rdfc2im:basis
#  type_hint: xsd:string
#- slot_name: ext_transform
#  property: rdfc2im:transform
#  type_hint: xsd:string
#- slot_name: ext_filter
#  property: rdfc2im:filter
#  type_hint: xsd:string
#- slot_name: ext_value
#  property: rdfc2im:value
#  type_hint: xsd:string
#- slot_name: ext_required
#  property: rdfc2im:required
#  type_hint: xsd:string
#- slot_name: ext_via
#  property: rdfc2im:via
#  type_hint: xsd:string
#- slot_name: ext_kind
#  property: rdfc2im:kind
#  type_hint: xsd:string
#- slot_name: ext_multi
#  property: rdfc2im:multi
#  type_hint: xsd:string
#- slot_name: ext_example
#  property: rdfc2im:example
#  type_hint: xsd:string
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	comment	ext_subject	ext_predicate	ext_table	ext_status	ext_basis	ext_transform	ext_filter	ext_value	ext_required	ext_via	ext_kind	ext_multi	ext_example
http://purl.org/dc/terms/identifier	id	skos:exactMatch	intermine:Gene.primaryIdentifier	Gene.primaryIdentifier	semapv:UnspecifiedMatching	1.0	no 9606.xref in ncbigene_config.properties, so primaryIdentifier = the NCBI Gene id	Gene	dct:identifier	main	sure	java:NcbiGeneConverter				yes		literal	no	34
http://www.w3.org/2000/01/rdf-schema#label	label	skos:exactMatch	intermine:Gene.symbol	Gene.symbol	semapv:UnspecifiedMatching	1.0	converter sets symbol from the official symbol (the rdfs:label here); term-URI would say name	Gene	rdfs:label	main	sure	java:NcbiGeneConverter				no		literal	no	ACADM
http://ddbj.nig.ac.jp/ontologies/nucleotide/standard_name	standard_name	sssom:NoMapping	intermine:Gene.symbol	Gene.symbol	semapv:UnspecifiedMatching		duplicates rdfs:label	Gene	insdc:standard_name	main_standard_name	drop	knowledge				no		literal	no	ACADM
http://ddbj.nig.ac.jp/ontologies/nucleotide/locus_tag	locus_tag	sssom:NoMapping			semapv:UnspecifiedMatching		empty for human genes; the converter does not read it	Gene	insdc:locus_tag	main	drop	java:NcbiGeneConverter				no		literal	no	
http://ddbj.nig.ac.jp/ontologies/nucleotide/gene_synonym	gene_synonym	skos:exactMatch	intermine:Synonym.value	Synonym.value	semapv:UnspecifiedMatching	1.0	converter createSynonym for every synonym	Gene	insdc:gene_synonym	main_gene_synonym	sure	java:NcbiGeneConverter				no	Gene.synonyms	literal	yes	ACAD1
http://purl.org/dc/terms/description	gene_description	skos:exactMatch	intermine:Gene.description	Gene.description	semapv:MappingChaining	1.0	same text as fullName in NCBI gene_info; keep both or drop one	Gene	dct:description	main	sure	term				no		literal	no	acyl-CoA dehydrogenase medium chain
http://purl.org/dc/terms/alternative	alternative	skos:exactMatch	intermine:Synonym.value	Synonym.value	semapv:UnspecifiedMatching	1.0	the Other_designations column -> synonyms	Gene	dct:alternative	main_alternative	sure	java:NcbiGeneConverter				no	Gene.synonyms	literal	yes	medium-chain specific acyl-CoA dehydrogenase, mitochondrial
http://ddbj.nig.ac.jp/ontologies/nucleotide/dblink	dblink	skos:exactMatch	intermine:Gene.secondaryIdentifier	Gene.secondaryIdentifier	semapv:UnspecifiedMatching	1.0	converter sets secondaryIdentifier = Ensembl id; the same dblink predicate also carries HGNC/MIM - filter keeps Ensembl only	Gene	insdc:dblink	main_dblink	sure	java:NcbiGeneConverter	iri_localname	regex:/ensembl/|ENSG		no		iri	yes	hgnc:89
http://ddbj.nig.ac.jp/ontologies/nucleotide/db_xref	db_xref	skos:exactMatch	intermine:CrossReference.identifier	CrossReference.identifier	semapv:UnspecifiedMatching	1.0	converter createCrossReference for every dbXref	Gene	insdc:db_xref	main_db_xref	sure	java:NcbiGeneConverter				no	Gene.crossReferences	iri	yes	AllianceGenome:HGNC:89
https://dbcls.github.io/ncbigene-rdf/ontology.ttl#typeOfGene	type_of_gene	skos:closeMatch	intermine:Gene.typeOfGene	Gene.typeOfGene	semapv:UnspecifiedMatching	0.5	new attribute approved in spec section 8 (D1 side-stepped - carried by humanmine-delimited_additions.xml)	Gene	ncbio:typeOfGene	main	guess	spec-section-8+new-field				no		literal	no	protein-coding
